O_Tz06,O_Sla06,O_Lga06,O_Ssd06,O_Sd06,O_State,D_Tz06,D_Sla06,D_Lga06,D_Ssd06,D_Sd06,D_Area,O_Zone06_abs,Dzn06_abs,Mode9,Freq,source not in tz,destination in tz,
2362,5950,5950,555,5,0,527,6550,6550,510,5,1,1159502362,1165500527,6,3,#N/A,527,#N/A
1690,6251,6250,540,5,0,288,7205,7200,505,5,1,1162511690,1172050288,6,3,#N/A,288,#N/A
1840,6351,6350,545,5,0,288,7205,7200,505,5,1,1163511840,1172050288,6,5,#N/A,288,#N/A
1924,6354,6350,545,5,0,555,6550,6550,510,5,1,1163541924,1165500555,6,4,#N/A,555,#N/A
2958,6370,6370,565,5,0,517,6550,6550,510,5,1,1163702958,1165500517,6,3,#N/A,517,#N/A
569,6650,6650,515,5,0,283,7205,7200,505,5,1,1166500569,1172050283,6,4,#N/A,283,#N/A
580,6650,6650,515,5,0,277,7205,7200,505,5,1,1166500580,1172050277,6,3,#N/A,277,#N/A
592,6650,6650,515,5,0,277,7205,7200,505,5,1,1166500592,1172050277,6,3,#N/A,277,#N/A
596,6650,6650,515,5,0,283,7205,7200,505,5,1,1166500596,1172050283,6,3,#N/A,283,#N/A
598,6650,6650,515,5,0,520,6550,6550,510,5,1,1166500598,1165500520,6,4,#N/A,520,#N/A
600,6650,6650,515,5,0,284,7205,7200,505,5,1,1166500600,1172050284,6,3,#N/A,284,#N/A
606,6650,6650,515,5,0,529,6550,6550,510,5,1,1166500606,1165500529,6,3,#N/A,529,#N/A
609,6650,6650,515,5,0,285,7205,7200,505,5,1,1166500609,1172050285,6,3,#N/A,285,#N/A
609,6650,6650,515,5,0,294,7205,7200,505,5,1,1166500609,1172050294,6,3,#N/A,294,#N/A
2516,6700,6700,555,5,0,292,7205,7200,505,5,1,1167002516,1172050292,6,3,#N/A,292,#N/A
2525,6700,6700,555,5,0,558,6550,6550,510,5,1,1167002525,1165500558,6,3,#N/A,558,#N/A
3731,6952,6950,1510,15,0,555,6550,6550,510,5,1,1169523731,1165500555,6,3,#N/A,555,#N/A
3734,6952,6950,1510,15,0,278,7205,7200,505,5,1,1169523734,1172050278,6,3,#N/A,278,#N/A
725,7151,7150,515,5,0,277,7205,7200,505,5,1,1171510725,1172050277,6,3,#N/A,277,#N/A
728,7151,7150,515,5,0,277,7205,7200,505,5,1,1171510728,1172050277,6,1,#N/A,277,#N/A
728,7151,7150,515,5,0,287,7205,7200,505,5,1,1171510728,1172050287,6,1,#N/A,287,#N/A
759,7152,7150,515,5,0,520,6550,6550,510,5,1,1171520759,1165500520,6,4,#N/A,520,#N/A
765,7152,7150,515,5,0,279,7205,7200,505,5,1,1171520765,1172050279,6,4,#N/A,279,#N/A
767,7152,7150,515,5,0,527,6550,6550,510,5,1,1171520767,1165500527,6,3,#N/A,527,#N/A
773,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520773,1165500549,6,3,#N/A,549,#N/A
774,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520774,1172050283,6,3,#N/A,283,#N/A
778,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520778,1172050287,6,3,#N/A,287,#N/A
36,7201,7200,505,5,0,521,6550,6550,510,5,1,1172010036,1165500521,6,3,#N/A,521,#N/A
112,7201,7200,505,5,0,525,6550,6550,510,5,1,1172010112,1165500525,6,3,#N/A,525,#N/A
155,7201,7200,505,5,0,512,6550,6550,510,5,1,1172010155,1165500512,6,1,#N/A,512,#N/A
155,7201,7200,505,5,0,527,6550,6550,510,5,1,1172010155,1165500527,6,1,#N/A,527,#N/A
155,7201,7200,505,5,0,555,6550,6550,510,5,1,1172010155,1165500555,6,1,#N/A,555,#N/A
178,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040178,1172050285,6,3,#N/A,285,#N/A
179,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040179,1172050270,6,3,#N/A,270,#N/A
181,7204,7200,505,5,0,512,6550,6550,510,5,1,1172040181,1165500512,6,3,#N/A,512,#N/A
185,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040185,1165500527,6,3,#N/A,527,#N/A
185,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040185,1172050279,6,3,#N/A,279,#N/A
185,7204,7200,505,5,0,292,7205,7200,505,5,1,1172040185,1172050292,6,3,#N/A,292,#N/A
186,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040186,1172050270,6,3,#N/A,270,#N/A
188,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040188,1172050270,6,3,#N/A,270,#N/A
189,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040189,1172050287,6,4,#N/A,287,#N/A
191,7204,7200,505,5,0,511,6550,6550,510,5,1,1172040191,1165500511,6,4,#N/A,511,#N/A
191,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040191,1172050270,6,3,#N/A,270,#N/A
192,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040192,1172050270,6,3,#N/A,270,#N/A
193,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040193,1172050270,6,4,#N/A,270,#N/A
202,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040202,1172050279,6,3,#N/A,279,#N/A
203,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040203,1165500520,6,4,#N/A,520,#N/A
203,7204,7200,505,5,0,277,7205,7200,505,5,1,1172040203,1172050277,6,3,#N/A,277,#N/A
204,7204,7200,505,5,0,284,7205,7200,505,5,1,1172040204,1172050284,6,3,#N/A,284,#N/A
204,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040204,1172050287,6,3,#N/A,287,#N/A
204,7204,7200,505,5,0,294,7205,7200,505,5,1,1172040204,1172050294,6,3,#N/A,294,#N/A
205,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040205,1165500520,6,3,#N/A,520,#N/A
205,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040205,1172050278,6,3,#N/A,278,#N/A
205,7204,7200,505,5,0,283,7205,7200,505,5,1,1172040205,1172050283,6,3,#N/A,283,#N/A
205,7204,7200,505,5,0,288,7205,7200,505,5,1,1172040205,1172050288,6,4,#N/A,288,#N/A
206,7204,7200,505,5,0,507,6550,6550,510,5,1,1172040206,1165500507,6,3,#N/A,507,#N/A
206,7204,7200,505,5,0,510,6550,6550,510,5,1,1172040206,1165500510,6,3,#N/A,510,#N/A
206,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040206,1165500520,6,4,#N/A,520,#N/A
206,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040206,1172050270,6,4,#N/A,270,#N/A
206,7204,7200,505,5,0,277,7205,7200,505,5,1,1172040206,1172050277,6,3,#N/A,277,#N/A
206,7204,7200,505,5,0,284,7205,7200,505,5,1,1172040206,1172050284,6,3,#N/A,284,#N/A
207,7204,7200,505,5,0,521,6550,6550,510,5,1,1172040207,1165500521,6,3,#N/A,521,#N/A
207,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040207,1172050278,6,3,#N/A,278,#N/A
207,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040207,1172050287,6,3,#N/A,287,#N/A
207,7204,7200,505,5,0,292,7205,7200,505,5,1,1172040207,1172050292,6,3,#N/A,292,#N/A
208,7204,7200,505,5,0,541,6550,6550,510,5,1,1172040208,1165500541,6,4,208,541,#N/A
208,7204,7200,505,5,0,276,7205,7200,505,5,1,1172040208,1172050276,6,4,208,276,#N/A
212,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040212,1165500527,6,4,212,527,#N/A
253,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050253,1165500520,6,4,253,520,#N/A
253,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050253,1172050287,6,4,253,287,#N/A
254,7205,7200,505,5,0,558,6550,6550,510,5,1,1172050254,1165500558,6,3,#N/A,558,#N/A
258,7205,7200,505,5,0,288,7205,7200,505,5,1,1172050258,1172050288,6,3,258,288,#N/A
259,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050259,1165500527,6,4,259,527,#N/A
259,7205,7200,505,5,0,270,7205,7200,505,5,1,1172050259,1172050270,6,2,259,270,#N/A
259,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050259,1172050277,6,3,259,277,#N/A
259,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050259,1172050278,6,1,259,278,#N/A
259,7205,7200,505,5,0,279,7205,7200,505,5,1,1172050259,1172050279,6,3,259,279,#N/A
259,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050259,1172050284,6,3,259,284,#N/A
260,7205,7200,505,5,0,270,7205,7200,505,5,1,1172050260,1172050270,6,4,260,270,#N/A
260,7205,7200,505,5,0,276,7205,7200,505,5,1,1172050260,1172050276,6,3,260,276,#N/A
260,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050260,1172050278,6,3,260,278,#N/A
262,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050262,1165500520,6,3,262,520,#N/A
262,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050262,1172050278,6,5,262,278,#N/A
263,7205,7200,505,5,0,515,6550,6550,510,5,1,1172050263,1165500515,6,1,263,515,#N/A
263,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050263,1165500520,6,4,263,520,#N/A
263,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050263,1165500527,6,1,263,527,#N/A
263,7205,7200,505,5,0,270,7205,7200,505,5,1,1172050263,1172050270,6,3,263,270,#N/A
263,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050263,1172050278,6,3,263,278,#N/A
263,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050263,1172050284,6,3,263,284,#N/A
263,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050263,1172050287,6,4,263,287,#N/A
264,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050264,1172050278,6,3,#N/A,278,#N/A
264,7205,7200,505,5,0,283,7205,7200,505,5,1,1172050264,1172050283,6,3,#N/A,283,#N/A
264,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050264,1172050284,6,3,#N/A,284,#N/A
265,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050265,1165500527,6,3,#N/A,527,#N/A
265,7205,7200,505,5,0,528,6550,6550,510,5,1,1172050265,1165500528,6,3,#N/A,528,#N/A
265,7205,7200,505,5,0,276,7205,7200,505,5,1,1172050265,1172050276,6,4,#N/A,276,#N/A
265,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050265,1172050278,6,4,#N/A,278,#N/A
268,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050268,1172050278,6,4,268,278,#N/A
269,7205,7200,505,5,0,276,7205,7200,505,5,1,1172050269,1172050276,6,3,269,276,#N/A
269,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050269,1172050278,6,3,269,278,#N/A
269,7205,7200,505,5,0,279,7205,7200,505,5,1,1172050269,1172050279,6,4,269,279,#N/A
269,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050269,1172050284,6,3,269,284,#N/A
271,7205,7200,505,5,0,509,6550,6550,510,5,1,1172050271,1165500509,6,3,271,509,#N/A
271,7205,7200,505,5,0,270,7205,7200,505,5,1,1172050271,1172050270,6,6,271,270,#N/A
271,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050271,1172050278,6,4,271,278,#N/A
271,7205,7200,505,5,0,279,7205,7200,505,5,1,1172050271,1172050279,6,6,271,279,#N/A
271,7205,7200,505,5,0,285,7205,7200,505,5,1,1172050271,1172050285,6,4,271,285,#N/A
273,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050273,1172050278,6,3,273,278,#N/A
274,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050274,1172050278,6,3,#N/A,278,#N/A
275,7205,7200,505,5,0,276,7205,7200,505,5,1,1172050275,1172050276,6,5,275,276,#N/A
275,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050275,1172050277,6,9,275,277,#N/A
275,7205,7200,505,5,0,283,7205,7200,505,5,1,1172050275,1172050283,6,4,275,283,#N/A
280,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050280,1165500520,6,3,#N/A,520,#N/A
281,7205,7200,505,5,0,524,6550,6550,510,5,1,1172050281,1165500524,6,3,281,524,#N/A
281,7205,7200,505,5,0,558,6550,6550,510,5,1,1172050281,1165500558,6,3,281,558,#N/A
281,7205,7200,505,5,0,276,7205,7200,505,5,1,1172050281,1172050276,6,5,281,276,#N/A
281,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050281,1172050277,6,4,281,277,#N/A
281,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050281,1172050278,6,4,281,278,#N/A
281,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050281,1172050287,6,3,281,287,#N/A
282,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050282,1172050277,6,6,282,277,#N/A
282,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050282,1172050278,6,4,282,278,#N/A
282,7205,7200,505,5,0,283,7205,7200,505,5,1,1172050282,1172050283,6,7,282,283,#N/A
282,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050282,1172050287,6,4,282,287,#N/A
291,7205,7200,505,5,0,288,7205,7200,505,5,1,1172050291,1172050288,6,4,291,288,#N/A
293,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050293,1172050284,6,3,293,284,#N/A
293,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050293,1172050287,6,3,293,287,#N/A
293,7205,7200,505,5,0,288,7205,7200,505,5,1,1172050293,1172050288,6,5,293,288,#N/A
293,7205,7200,505,5,0,294,7205,7200,505,5,1,1172050293,1172050294,6,3,293,294,#N/A
226,7206,7200,505,5,0,549,6550,6550,510,5,1,1172060226,1165500549,6,3,#N/A,549,#N/A
227,7206,7200,505,5,0,520,6550,6550,510,5,1,1172060227,1165500520,6,4,#N/A,520,#N/A
228,7206,7200,505,5,0,537,6550,6550,510,5,1,1172060228,1165500537,6,3,#N/A,537,#N/A
233,7206,7200,505,5,0,515,6550,6550,510,5,1,1172060233,1165500515,6,1,#N/A,515,#N/A
233,7206,7200,505,5,0,521,6550,6550,510,5,1,1172060233,1165500521,6,1,#N/A,521,#N/A
233,7206,7200,505,5,0,526,6550,6550,510,5,1,1172060233,1165500526,6,3,#N/A,526,#N/A
233,7206,7200,505,5,0,527,6550,6550,510,5,1,1172060233,1165500527,6,1,#N/A,527,#N/A
233,7206,7200,505,5,0,530,6550,6550,510,5,1,1172060233,1165500530,6,3,#N/A,530,#N/A
233,7206,7200,505,5,0,549,6550,6550,510,5,1,1172060233,1165500549,6,3,#N/A,549,#N/A
234,7206,7200,505,5,0,510,6550,6550,510,5,1,1172060234,1165500510,6,3,#N/A,510,#N/A
235,7206,7200,505,5,0,527,6550,6550,510,5,1,1172060235,1165500527,6,3,#N/A,527,#N/A
235,7206,7200,505,5,0,277,7205,7200,505,5,1,1172060235,1172050277,6,4,#N/A,277,#N/A
239,7206,7200,505,5,0,270,7205,7200,505,5,1,1172060239,1172050270,6,4,#N/A,270,#N/A
241,7206,7200,505,5,0,279,7205,7200,505,5,1,1172060241,1172050279,6,4,#N/A,279,#N/A
2921,8000,8000,565,5,0,277,7205,7200,505,5,1,1180002921,1172050277,6,3,#N/A,277,#N/A
2929,8000,8000,565,5,0,285,7205,7200,505,5,1,1180002929,1172050285,6,3,#N/A,285,#N/A
480,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500480,1165500527,6,3,#N/A,527,#N/A
481,8050,8050,510,5,0,516,6550,6550,510,5,1,1180500481,1165500516,6,3,#N/A,516,#N/A
481,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500481,1165500527,6,3,#N/A,527,#N/A
482,8050,8050,510,5,0,511,6550,6550,510,5,1,1180500482,1165500511,6,3,#N/A,511,#N/A
482,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500482,1165500520,6,3,#N/A,520,#N/A
483,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500483,1165500520,6,4,#N/A,520,#N/A
483,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500483,1165500527,6,4,#N/A,527,#N/A
484,8050,8050,510,5,0,521,6550,6550,510,5,1,1180500484,1165500521,6,3,#N/A,521,#N/A
484,8050,8050,510,5,0,277,7205,7200,505,5,1,1180500484,1172050277,6,3,#N/A,277,#N/A
484,8050,8050,510,5,0,278,7205,7200,505,5,1,1180500484,1172050278,6,3,#N/A,278,#N/A
486,8050,8050,510,5,0,515,6550,6550,510,5,1,1180500486,1165500515,6,3,486,515,#N/A
486,8050,8050,510,5,0,518,6550,6550,510,5,1,1180500486,1165500518,6,3,486,518,#N/A
486,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500486,1165500520,6,3,486,520,#N/A
489,8050,8050,510,5,0,537,6550,6550,510,5,1,1180500489,1165500537,6,3,#N/A,537,#N/A
490,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500490,1165500527,6,4,#N/A,527,#N/A
491,8050,8050,510,5,0,515,6550,6550,510,5,1,1180500491,1165500515,6,4,491,515,#N/A
491,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500491,1165500520,6,3,491,520,#N/A
491,8050,8050,510,5,0,521,6550,6550,510,5,1,1180500491,1165500521,6,3,491,521,#N/A
491,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500491,1165500527,6,3,491,527,#N/A
492,8050,8050,510,5,0,510,6550,6550,510,5,1,1180500492,1165500510,6,3,492,510,#N/A
492,8050,8050,510,5,0,512,6550,6550,510,5,1,1180500492,1165500512,6,3,492,512,#N/A
493,8050,8050,510,5,0,510,6550,6550,510,5,1,1180500493,1165500510,6,3,#N/A,510,#N/A
493,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500493,1165500520,6,3,#N/A,520,#N/A
493,8050,8050,510,5,0,276,7205,7200,505,5,1,1180500493,1172050276,6,3,#N/A,276,#N/A
494,8050,8050,510,5,0,512,6550,6550,510,5,1,1180500494,1165500512,6,3,494,512,#N/A
494,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500494,1165500527,6,4,494,527,#N/A
494,8050,8050,510,5,0,549,6550,6550,510,5,1,1180500494,1165500549,6,3,494,549,#N/A
495,8050,8050,510,5,0,513,6550,6550,510,5,1,1180500495,1165500513,6,3,495,513,#N/A
495,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500495,1165500527,6,3,495,527,#N/A
496,8050,8050,510,5,0,513,6550,6550,510,5,1,1180500496,1165500513,6,3,496,513,#N/A
496,8050,8050,510,5,0,520,6550,6550,510,5,1,1180500496,1165500520,6,3,496,520,#N/A
496,8050,8050,510,5,0,527,6550,6550,510,5,1,1180500496,1165500527,6,6,496,527,#N/A
496,8050,8050,510,5,0,537,6550,6550,510,5,1,1180500496,1165500537,6,3,496,537,#N/A
496,8050,8050,510,5,0,270,7205,7200,505,5,1,1180500496,1172050270,6,4,496,270,#N/A
2411,8250,8250,555,5,0,277,7205,7200,505,5,1,1182502411,1172050277,6,3,#N/A,277,#N/A
442,8500,8500,510,5,0,294,7205,7200,505,5,1,1185000442,1172050294,6,3,#N/A,294,#N/A
443,8500,8500,510,5,0,511,6550,6550,510,5,1,1185000443,1165500511,6,3,#N/A,511,#N/A
443,8500,8500,510,5,0,270,7205,7200,505,5,1,1185000443,1172050270,6,3,#N/A,270,#N/A
447,8500,8500,510,5,0,512,6550,6550,510,5,1,1185000447,1165500512,6,3,#N/A,512,#N/A
448,8500,8500,510,5,0,278,7205,7200,505,5,1,1185000448,1172050278,6,3,#N/A,278,#N/A
448,8500,8500,510,5,0,292,7205,7200,505,5,1,1185000448,1172050292,6,3,#N/A,292,#N/A
450,8500,8500,510,5,0,276,7205,7200,505,5,1,1185000450,1172050276,6,4,#N/A,276,#N/A
455,8500,8500,510,5,0,520,6550,6550,510,5,1,1185000455,1165500520,6,4,#N/A,520,#N/A
455,8500,8500,510,5,0,529,6550,6550,510,5,1,1185000455,1165500529,6,3,#N/A,529,#N/A
455,8500,8500,510,5,0,278,7205,7200,505,5,1,1185000455,1172050278,6,4,#N/A,278,#N/A
456,8500,8500,510,5,0,511,6550,6550,510,5,1,1185000456,1165500511,6,4,456,511,#N/A
460,8500,8500,510,5,0,527,6550,6550,510,5,1,1185000460,1165500527,6,3,#N/A,527,#N/A
461,8500,8500,510,5,0,521,6550,6550,510,5,1,1185000461,1165500521,6,1,461,521,#N/A
461,8500,8500,510,5,0,548,6550,6550,510,5,1,1185000461,1165500548,6,1,461,548,#N/A
461,8500,8500,510,5,0,549,6550,6550,510,5,1,1185000461,1165500549,6,1,461,549,#N/A
461,8500,8500,510,5,0,551,6550,6550,510,5,1,1185000461,1165500551,6,1,461,551,#N/A
461,8500,8500,510,5,0,277,7205,7200,505,5,1,1185000461,1172050277,6,3,461,277,#N/A
463,8500,8500,510,5,0,516,6550,6550,510,5,1,1185000463,1165500516,6,3,#N/A,516,#N/A
9289,9289,9289,9289,89,89,508,6550,6550,510,5,1,1289993999,1165500508,6,3,#N/A,508,#N/A
9289,9289,9289,9289,89,89,520,6550,6550,510,5,1,1289993999,1165500520,6,3,#N/A,520,#N/A
9289,9289,9289,9289,89,89,527,6550,6550,510,5,1,1289993999,1165500527,6,3,#N/A,527,#N/A
9900,9900,9900,9900,95,95,514,6550,6550,510,5,1,1294999990,1165500514,6,3,#N/A,514,#N/A
9900,9900,9900,9900,95,95,520,6550,6550,510,5,1,1294999990,1165500520,6,3,#N/A,520,#N/A
9900,9900,9900,9900,95,95,521,6550,6550,510,5,1,1294999990,1165500521,6,3,#N/A,521,#N/A
9900,9900,9900,9900,95,95,527,6550,6550,510,5,1,1294999990,1165500527,6,11,#N/A,527,#N/A
9900,9900,9900,9900,95,95,529,6550,6550,510,5,1,1294999990,1165500529,6,3,#N/A,529,#N/A
9900,9900,9900,9900,95,95,277,7205,7200,505,5,1,1294999990,1172050277,6,3,#N/A,277,#N/A
9900,9900,9900,9900,95,95,278,7205,7200,505,5,1,1294999990,1172050278,6,1,#N/A,278,#N/A
9395,9395,9395,9395,93,93,513,6550,6550,510,5,1,2345674999,1165500513,6,3,#N/A,513,#N/A
9395,9395,9395,9395,93,93,521,6550,6550,510,5,1,2345674999,1165500521,6,4,#N/A,521,#N/A
9395,9395,9395,9395,93,93,527,6550,6550,510,5,1,2345674999,1165500527,6,3,#N/A,527,#N/A
9395,9395,9395,9395,93,93,529,6550,6550,510,5,1,2345674999,1165500529,6,3,#N/A,529,#N/A
9395,9395,9395,9395,93,93,530,6550,6550,510,5,1,2345674999,1165500530,6,3,#N/A,530,#N/A
9395,9395,9395,9395,93,93,533,6550,6550,510,5,1,2345674999,1165500533,6,4,#N/A,533,#N/A
9395,9395,9395,9395,93,93,294,7205,7200,505,5,1,2345674999,1172050294,6,3,#N/A,294,#N/A
3920,9110,9110,9110,91,8,520,6550,6550,510,5,1,8100003920,1165500520,6,3,#N/A,520,#N/A
1529,150,150,535,5,0,527,6550,6550,510,5,1,1101501529,1165500527,5,4,#N/A,527,#N/A
1530,150,150,535,5,0,556,6550,6550,510,5,1,1101501530,1165500556,5,3,#N/A,556,#N/A
1532,150,150,535,5,0,558,6550,6550,510,5,1,1101501532,1165500558,5,3,#N/A,558,#N/A
1536,150,150,535,5,0,279,7205,7200,505,5,1,1101501536,1172050279,5,3,#N/A,279,#N/A
1537,150,150,535,5,0,287,7205,7200,505,5,1,1101501537,1172050287,5,6,#N/A,287,#N/A
1538,150,150,535,5,0,283,7205,7200,505,5,1,1101501538,1172050283,5,5,#N/A,283,#N/A
1538,150,150,535,5,0,287,7205,7200,505,5,1,1101501538,1172050287,5,1,#N/A,287,#N/A
1540,150,150,535,5,0,270,7205,7200,505,5,1,1101501540,1172050270,5,6,#N/A,270,#N/A
1540,150,150,535,5,0,276,7205,7200,505,5,1,1101501540,1172050276,5,1,#N/A,276,#N/A
1540,150,150,535,5,0,287,7205,7200,505,5,1,1101501540,1172050287,5,2,#N/A,287,#N/A
1541,150,150,535,5,0,279,7205,7200,505,5,1,1101501541,1172050279,5,3,#N/A,279,#N/A
1541,150,150,535,5,0,292,7205,7200,505,5,1,1101501541,1172050292,5,3,#N/A,292,#N/A
1634,200,200,540,5,0,279,7205,7200,505,5,1,1102001634,1172050279,5,3,#N/A,279,#N/A
1639,200,200,540,5,0,287,7205,7200,505,5,1,1102001639,1172050287,5,2,#N/A,287,#N/A
1640,200,200,540,5,0,556,6550,6550,510,5,1,1102001640,1165500556,5,3,#N/A,556,#N/A
1644,200,200,540,5,0,287,7205,7200,505,5,1,1102001644,1172050287,5,5,#N/A,287,#N/A
876,351,350,520,5,0,277,7205,7200,505,5,1,1103510876,1172050277,5,1,#N/A,277,#N/A
876,351,350,520,5,0,283,7205,7200,505,5,1,1103510876,1172050283,5,2,#N/A,283,#N/A
878,351,350,520,5,0,287,7205,7200,505,5,1,1103510878,1172050287,5,5,#N/A,287,#N/A
879,351,350,520,5,0,553,6550,6550,510,5,1,1103510879,1165500553,5,4,#N/A,553,#N/A
882,351,350,520,5,0,276,7205,7200,505,5,1,1103510882,1172050276,5,3,#N/A,276,#N/A
885,351,350,520,5,0,277,7205,7200,505,5,1,1103510885,1172050277,5,3,#N/A,277,#N/A
887,351,350,520,5,0,288,7205,7200,505,5,1,1103510887,1172050288,5,1,#N/A,288,#N/A
887,351,350,520,5,0,294,7205,7200,505,5,1,1103510887,1172050294,5,1,#N/A,294,#N/A
890,351,350,520,5,0,549,6550,6550,510,5,1,1103510890,1165500549,5,2,#N/A,549,#N/A
890,351,350,520,5,0,553,6550,6550,510,5,1,1103510890,1165500553,5,1,#N/A,553,#N/A
903,353,350,520,5,0,283,7205,7200,505,5,1,1103530903,1172050283,5,3,#N/A,283,#N/A
912,353,350,520,5,0,520,6550,6550,510,5,1,1103530912,1165500520,5,3,#N/A,520,#N/A
915,353,350,520,5,0,521,6550,6550,510,5,1,1103530915,1165500521,5,3,#N/A,521,#N/A
919,353,350,520,5,0,270,7205,7200,505,5,1,1103530919,1172050270,5,3,#N/A,270,#N/A
920,353,350,520,5,0,287,7205,7200,505,5,1,1103530920,1172050287,5,3,#N/A,287,#N/A
922,353,350,520,5,0,547,6550,6550,510,5,1,1103530922,1165500547,5,3,#N/A,547,#N/A
950,355,350,520,5,0,528,6550,6550,510,5,1,1103550950,1165500528,5,3,#N/A,528,#N/A
956,355,350,520,5,0,520,6550,6550,510,5,1,1103550956,1165500520,5,3,#N/A,520,#N/A
957,355,350,520,5,0,520,6550,6550,510,5,1,1103550957,1165500520,5,3,#N/A,520,#N/A
961,355,350,520,5,0,288,7205,7200,505,5,1,1103550961,1172050288,5,3,#N/A,288,#N/A
962,355,350,520,5,0,284,7205,7200,505,5,1,1103550962,1172050284,5,3,#N/A,284,#N/A
965,355,350,520,5,0,553,6550,6550,510,5,1,1103550965,1165500553,5,4,#N/A,553,#N/A
969,355,350,520,5,0,556,6550,6550,510,5,1,1103550969,1165500556,5,3,#N/A,556,#N/A
2724,501,500,560,5,0,279,7205,7200,505,5,1,1105012724,1172050279,5,3,#N/A,279,#N/A
2728,501,500,560,5,0,556,6550,6550,510,5,1,1105012728,1165500556,5,3,#N/A,556,#N/A
2729,501,500,560,5,0,277,7205,7200,505,5,1,1105012729,1172050277,5,3,#N/A,277,#N/A
2732,501,500,560,5,0,283,7205,7200,505,5,1,1105012732,1172050283,5,4,#N/A,283,#N/A
2732,501,500,560,5,0,292,7205,7200,505,5,1,1105012732,1172050292,5,4,#N/A,292,#N/A
2740,501,500,560,5,0,549,6550,6550,510,5,1,1105012740,1165500549,5,3,#N/A,549,#N/A
2774,503,500,560,5,0,520,6550,6550,510,5,1,1105032774,1165500520,5,3,#N/A,520,#N/A
